filename,denomination,era,side
20c_new_back_001_bright_60.jpg,20c,new,back
20c_new_back_001_blur3x3.jpg,20c,new,back
20c_new_back_001_blur5x5.jpg,20c,new,back
20c_new_back_001_noise.jpg,20c,new,back
20c_new_back_002_orig.jpg,20c,new,back
20c_new_back_002_rot90.jpg,20c,new,back
20c_new_back_002_rot180.jpg,20c,new,back
20c_new_back_002_rot270.jpg,20c,new,back
20c_new_back_002_contrast_1.2.jpg,20c,new,back
20c_new_back_002_contrast_1.5.jpg,20c,new,back
20c_new_back_002_bright_30.jpg,20c,new,back
20c_new_back_002_bright_60.jpg,20c,new,back
20c_new_back_002_blur3x3.jpg,20c,new,back
20c_new_back_002_blur5x5.jpg,20c,new,back
20c_new_back_002_noise.jpg,20c,new,back
20c_new_back_003_orig.jpg,20c,new,back
20c_new_back_003_rot90.jpg,20c,new,back
20c_new_back_003_rot180.jpg,20c,new,back
20c_new_back_003_rot270.jpg,20c,new,back
20c_new_back_003_contrast_1.2.jpg,20c,new,back
20c_new_back_003_contrast_1.5.jpg,20c,new,back
20c_new_back_003_bright_30.jpg,20c,new,back
20c_new_back_003_bright_60.jpg,20c,new,back
20c_new_back_003_blur3x3.jpg,20c,new,back
20c_new_back_003_blur5x5.jpg,20c,new,back
20c_new_back_003_noise.jpg,20c,new,back
20c_new_back_004_orig.jpg,20c,new,back
20c_new_back_004_rot90.jpg,20c,new,back
20c_new_back_004_rot180.jpg,20c,new,back
20c_new_back_004_rot270.jpg,20c,new,back
20c_new_back_004_contrast_1.2.jpg,20c,new,back
20c_new_back_004_contrast_1.5.jpg,20c,new,back
20c_new_back_004_bright_30.jpg,20c,new,back
20c_new_back_004_bright_60.jpg,20c,new,back
20c_new_back_004_blur3x3.jpg,20c,new,back
20c_new_back_004_blur5x5.jpg,20c,new,back
20c_new_back_004_noise.jpg,20c,new,back
20c_new_back_005_orig.jpg,20c,new,back
20c_new_back_005_rot90.jpg,20c,new,back
20c_new_back_005_rot180.jpg,20c,new,back
20c_new_back_005_rot270.jpg,20c,new,back
20c_new_back_005_contrast_1.2.jpg,20c,new,back
20c_new_back_005_contrast_1.5.jpg,20c,new,back
20c_new_back_005_bright_30.jpg,20c,new,back
20c_new_back_005_bright_60.jpg,20c,new,back
20c_new_back_005_blur3x3.jpg,20c,new,back
20c_new_back_005_blur5x5.jpg,20c,new,back
20c_new_back_005_noise.jpg,20c,new,back
20c_new_back_006_orig.jpg,20c,new,back
20c_new_back_006_rot90.jpg,20c,new,back
20c_new_back_006_rot180.jpg,20c,new,back
20c_new_back_006_rot270.jpg,20c,new,back
20c_new_back_006_contrast_1.2.jpg,20c,new,back
20c_new_back_006_contrast_1.5.jpg,20c,new,back
20c_new_back_006_bright_30.jpg,20c,new,back
20c_new_back_006_bright_60.jpg,20c,new,back
20c_new_back_006_blur3x3.jpg,20c,new,back
20c_new_back_006_blur5x5.jpg,20c,new,back
20c_new_back_006_noise.jpg,20c,new,back
20c_new_back_007_orig.jpg,20c,new,back
20c_new_back_007_rot90.jpg,20c,new,back
20c_new_back_007_rot180.jpg,20c,new,back
20c_new_back_007_rot270.jpg,20c,new,back
20c_new_back_007_contrast_1.2.jpg,20c,new,back
20c_new_back_007_contrast_1.5.jpg,20c,new,back
20c_new_back_007_bright_30.jpg,20c,new,back
20c_new_back_007_bright_60.jpg,20c,new,back
20c_new_back_007_blur3x3.jpg,20c,new,back
20c_new_back_007_blur5x5.jpg,20c,new,back
20c_new_back_007_noise.jpg,20c,new,back
20c_new_back_008_orig.jpg,20c,new,back
20c_new_back_008_rot90.jpg,20c,new,back
20c_new_back_008_rot180.jpg,20c,new,back
20c_new_back_008_rot270.jpg,20c,new,back
20c_new_back_008_contrast_1.2.jpg,20c,new,back
20c_new_back_008_contrast_1.5.jpg,20c,new,back
20c_new_back_008_bright_30.jpg,20c,new,back
20c_new_back_008_bright_60.jpg,20c,new,back
20c_new_back_008_blur3x3.jpg,20c,new,back
20c_new_back_008_blur5x5.jpg,20c,new,back
20c_new_back_008_noise.jpg,20c,new,back
20c_new_back_009_orig.jpg,20c,new,back
20c_new_back_009_rot90.jpg,20c,new,back
20c_new_back_009_rot180.jpg,20c,new,back
20c_new_back_009_rot270.jpg,20c,new,back
20c_new_back_009_contrast_1.2.jpg,20c,new,back
20c_new_back_009_contrast_1.5.jpg,20c,new,back
20c_new_back_009_bright_30.jpg,20c,new,back
20c_new_back_009_bright_60.jpg,20c,new,back
20c_new_back_009_blur3x3.jpg,20c,new,back
20c_new_back_009_blur5x5.jpg,20c,new,back
20c_new_back_009_noise.jpg,20c,new,back
20c_new_back_010_orig.jpg,20c,new,back
20c_new_back_010_rot90.jpg,20c,new,back
20c_new_back_010_rot180.jpg,20c,new,back
20c_new_back_010_rot270.jpg,20c,new,back
20c_new_back_010_contrast_1.2.jpg,20c,new,back
20c_new_back_010_contrast_1.5.jpg,20c,new,back
20c_new_back_010_bright_30.jpg,20c,new,back
20c_new_back_010_bright_60.jpg,20c,new,back
20c_new_back_010_blur3x3.jpg,20c,new,back
20c_new_back_010_blur5x5.jpg,20c,new,back
20c_new_back_010_noise.jpg,20c,new,back
20c_new_back_011_orig.jpg,20c,new,back
20c_new_back_011_rot90.jpg,20c,new,back
20c_new_back_011_rot180.jpg,20c,new,back
20c_new_back_011_rot270.jpg,20c,new,back
20c_new_back_011_contrast_1.2.jpg,20c,new,back
20c_new_back_011_contrast_1.5.jpg,20c,new,back
20c_new_back_011_bright_30.jpg,20c,new,back
20c_new_back_011_bright_60.jpg,20c,new,back
20c_new_back_011_blur3x3.jpg,20c,new,back
20c_new_back_011_blur5x5.jpg,20c,new,back
20c_new_back_011_noise.jpg,20c,new,back
20c_new_back_012_orig.jpg,20c,new,back
20c_new_back_012_rot90.jpg,20c,new,back
20c_new_back_012_rot180.jpg,20c,new,back
20c_new_back_012_rot270.jpg,20c,new,back
20c_new_back_012_contrast_1.2.jpg,20c,new,back
20c_new_back_012_contrast_1.5.jpg,20c,new,back
20c_new_back_012_bright_30.jpg,20c,new,back
20c_new_back_012_bright_60.jpg,20c,new,back
20c_new_back_012_blur3x3.jpg,20c,new,back
20c_new_back_012_blur5x5.jpg,20c,new,back
20c_new_back_012_noise.jpg,20c,new,back
20c_new_back_013_orig.jpg,20c,new,back
20c_new_back_013_rot90.jpg,20c,new,back
20c_new_back_013_rot180.jpg,20c,new,back
20c_new_back_013_rot270.jpg,20c,new,back
20c_new_back_013_contrast_1.2.jpg,20c,new,back
20c_new_back_013_contrast_1.5.jpg,20c,new,back
20c_new_back_013_bright_30.jpg,20c,new,back
20c_new_back_013_bright_60.jpg,20c,new,back
20c_new_back_013_blur3x3.jpg,20c,new,back
20c_new_back_013_blur5x5.jpg,20c,new,back
20c_new_back_013_noise.jpg,20c,new,back
20c_new_back_014_orig.jpg,20c,new,back
20c_new_back_014_rot90.jpg,20c,new,back
20c_new_back_014_rot180.jpg,20c,new,back
20c_new_back_014_rot270.jpg,20c,new,back
20c_new_back_014_contrast_1.2.jpg,20c,new,back
20c_new_back_014_contrast_1.5.jpg,20c,new,back
20c_new_back_014_bright_30.jpg,20c,new,back
20c_new_back_014_bright_60.jpg,20c,new,back
20c_new_back_014_blur3x3.jpg,20c,new,back
20c_new_back_014_blur5x5.jpg,20c,new,back
20c_new_back_014_noise.jpg,20c,new,back
20c_new_back_015_orig.jpg,20c,new,back
20c_new_back_015_rot90.jpg,20c,new,back
20c_new_back_015_rot180.jpg,20c,new,back
20c_new_back_015_rot270.jpg,20c,new,back
20c_new_back_015_contrast_1.2.jpg,20c,new,back
20c_new_back_015_contrast_1.5.jpg,20c,new,back
20c_new_back_015_bright_30.jpg,20c,new,back
20c_new_back_015_bright_60.jpg,20c,new,back
20c_new_back_015_blur3x3.jpg,20c,new,back
20c_new_back_015_blur5x5.jpg,20c,new,back
20c_new_back_015_noise.jpg,20c,new,back
20c_new_back_016_orig.jpg,20c,new,back
20c_new_back_016_rot90.jpg,20c,new,back
20c_new_back_016_rot180.jpg,20c,new,back
20c_new_back_016_rot270.jpg,20c,new,back
20c_new_back_016_contrast_1.2.jpg,20c,new,back
20c_new_back_016_contrast_1.5.jpg,20c,new,back
20c_new_back_016_bright_30.jpg,20c,new,back
20c_new_back_016_bright_60.jpg,20c,new,back
20c_new_back_016_blur3x3.jpg,20c,new,back
20c_new_back_016_blur5x5.jpg,20c,new,back
20c_new_back_016_noise.jpg,20c,new,back
20c_new_front_001_orig.jpg,20c,new,front
20c_new_front_001_rot90.jpg,20c,new,front
20c_new_front_001_rot180.jpg,20c,new,front
20c_new_front_001_rot270.jpg,20c,new,front
20c_new_front_001_contrast_1.2.jpg,20c,new,front
20c_new_front_001_contrast_1.5.jpg,20c,new,front
20c_new_front_001_bright_30.jpg,20c,new,front
20c_new_front_001_bright_60.jpg,20c,new,front
20c_new_front_001_blur3x3.jpg,20c,new,front
20c_new_front_001_blur5x5.jpg,20c,new,front
20c_new_front_001_noise.jpg,20c,new,front
20c_new_front_002_orig.jpg,20c,new,front
20c_new_front_002_rot90.jpg,20c,new,front
20c_new_front_002_rot180.jpg,20c,new,front
20c_new_front_002_rot270.jpg,20c,new,front
20c_new_front_002_contrast_1.2.jpg,20c,new,front
20c_new_front_002_contrast_1.5.jpg,20c,new,front
20c_new_front_002_bright_30.jpg,20c,new,front
20c_new_front_002_bright_60.jpg,20c,new,front
20c_new_front_002_blur3x3.jpg,20c,new,front
20c_new_front_002_blur5x5.jpg,20c,new,front
20c_new_front_002_noise.jpg,20c,new,front
20c_new_front_003_orig.jpg,20c,new,front
20c_new_front_003_rot90.jpg,20c,new,front
20c_new_front_003_rot180.jpg,20c,new,front
20c_new_front_003_rot270.jpg,20c,new,front
20c_new_front_003_contrast_1.2.jpg,20c,new,front
20c_new_front_003_contrast_1.5.jpg,20c,new,front
20c_new_front_003_bright_30.jpg,20c,new,front
20c_new_front_003_bright_60.jpg,20c,new,front
20c_new_front_003_blur3x3.jpg,20c,new,front
20c_new_front_003_blur5x5.jpg,20c,new,front
20c_new_front_003_noise.jpg,20c,new,front
20c_new_front_004_orig.jpg,20c,new,front
20c_new_front_004_rot90.jpg,20c,new,front
20c_new_front_004_rot180.jpg,20c,new,front
20c_new_front_004_rot270.jpg,20c,new,front
20c_new_front_004_contrast_1.2.jpg,20c,new,front
20c_new_front_004_contrast_1.5.jpg,20c,new,front
20c_new_front_004_bright_30.jpg,20c,new,front
20c_new_front_004_bright_60.jpg,20c,new,front
20c_new_front_004_blur3x3.jpg,20c,new,front
20c_new_front_004_blur5x5.jpg,20c,new,front
20c_new_front_004_noise.jpg,20c,new,front
20c_new_front_005_orig.jpg,20c,new,front
20c_new_front_005_rot90.jpg,20c,new,front
20c_new_front_005_rot180.jpg,20c,new,front
20c_new_front_005_rot270.jpg,20c,new,front
20c_new_front_005_contrast_1.2.jpg,20c,new,front
20c_new_front_005_contrast_1.5.jpg,20c,new,front
20c_new_front_005_bright_30.jpg,20c,new,front
20c_new_front_005_bright_60.jpg,20c,new,front
20c_new_front_005_blur3x3.jpg,20c,new,front
20c_new_front_005_blur5x5.jpg,20c,new,front
20c_new_front_005_noise.jpg,20c,new,front
20c_new_front_006_orig.jpg,20c,new,front
20c_new_front_006_rot90.jpg,20c,new,front
20c_new_front_006_rot180.jpg,20c,new,front
20c_new_front_006_rot270.jpg,20c,new,front
20c_new_front_006_contrast_1.2.jpg,20c,new,front
20c_new_front_006_contrast_1.5.jpg,20c,new,front
20c_new_front_006_bright_30.jpg,20c,new,front
20c_new_front_006_bright_60.jpg,20c,new,front
20c_new_front_006_blur3x3.jpg,20c,new,front
20c_new_front_006_blur5x5.jpg,20c,new,front
20c_new_front_006_noise.jpg,20c,new,front
20c_new_front_007_orig.jpg,20c,new,front
20c_new_front_007_rot90.jpg,20c,new,front
20c_new_front_007_rot180.jpg,20c,new,front
20c_new_front_007_rot270.jpg,20c,new,front
20c_new_front_007_contrast_1.2.jpg,20c,new,front
20c_new_front_007_contrast_1.5.jpg,20c,new,front
20c_new_front_007_bright_30.jpg,20c,new,front
20c_new_front_007_bright_60.jpg,20c,new,front
20c_new_front_007_blur3x3.jpg,20c,new,front
20c_new_front_007_blur5x5.jpg,20c,new,front
20c_new_front_007_noise.jpg,20c,new,front
20c_new_front_008_orig.jpg,20c,new,front
20c_new_front_008_rot90.jpg,20c,new,front
20c_new_front_008_rot180.jpg,20c,new,front
20c_new_front_008_rot270.jpg,20c,new,front
20c_new_front_008_contrast_1.2.jpg,20c,new,front
20c_new_front_008_contrast_1.5.jpg,20c,new,front
20c_new_front_008_bright_30.jpg,20c,new,front
20c_new_front_008_bright_60.jpg,20c,new,front
20c_new_front_008_blur3x3.jpg,20c,new,front
20c_new_front_008_blur5x5.jpg,20c,new,front
20c_new_front_008_noise.jpg,20c,new,front
20c_new_front_009_orig.jpg,20c,new,front
20c_new_front_009_rot90.jpg,20c,new,front
20c_new_front_009_rot180.jpg,20c,new,front
20c_new_front_009_rot270.jpg,20c,new,front
20c_new_front_009_contrast_1.2.jpg,20c,new,front
20c_new_front_009_contrast_1.5.jpg,20c,new,front
20c_new_front_009_bright_30.jpg,20c,new,front
20c_new_front_009_bright_60.jpg,20c,new,front
20c_new_front_009_blur3x3.jpg,20c,new,front
20c_new_front_009_blur5x5.jpg,20c,new,front
20c_new_front_009_noise.jpg,20c,new,front
20c_new_front_010_orig.jpg,20c,new,front
20c_new_front_010_rot90.jpg,20c,new,front
20c_new_front_010_rot180.jpg,20c,new,front
20c_new_front_010_rot270.jpg,20c,new,front
20c_new_front_010_contrast_1.2.jpg,20c,new,front
20c_new_front_010_contrast_1.5.jpg,20c,new,front
20c_new_front_010_bright_30.jpg,20c,new,front
20c_new_front_010_bright_60.jpg,20c,new,front
20c_new_front_010_blur3x3.jpg,20c,new,front
20c_new_front_010_blur5x5.jpg,20c,new,front
20c_new_front_010_noise.jpg,20c,new,front
20c_new_front_011_orig.jpg,20c,new,front
20c_new_front_011_rot90.jpg,20c,new,front
20c_new_front_011_rot180.jpg,20c,new,front
20c_new_front_011_rot270.jpg,20c,new,front
20c_new_front_011_contrast_1.2.jpg,20c,new,front
20c_new_front_011_contrast_1.5.jpg,20c,new,front
20c_new_front_011_bright_30.jpg,20c,new,front
20c_new_front_011_bright_60.jpg,20c,new,front
20c_new_front_011_blur3x3.jpg,20c,new,front
20c_new_front_011_blur5x5.jpg,20c,new,front
20c_new_front_011_noise.jpg,20c,new,front
20c_new_front_012_orig.jpg,20c,new,front
20c_new_front_012_rot90.jpg,20c,new,front
20c_new_front_012_rot180.jpg,20c,new,front
20c_new_front_012_rot270.jpg,20c,new,front
20c_new_front_012_contrast_1.2.jpg,20c,new,front
20c_new_front_012_contrast_1.5.jpg,20c,new,front
20c_new_front_012_bright_30.jpg,20c,new,front
20c_new_front_012_bright_60.jpg,20c,new,front
20c_new_front_012_blur3x3.jpg,20c,new,front
20c_new_front_012_blur5x5.jpg,20c,new,front
20c_new_front_012_noise.jpg,20c,new,front
20c_new_front_013_orig.jpg,20c,new,front
20c_new_front_013_rot90.jpg,20c,new,front
20c_new_front_013_rot180.jpg,20c,new,front
20c_new_front_013_rot270.jpg,20c,new,front
20c_new_front_013_contrast_1.2.jpg,20c,new,front
20c_new_front_013_contrast_1.5.jpg,20c,new,front
20c_new_front_013_bright_30.jpg,20c,new,front
20c_new_front_013_bright_60.jpg,20c,new,front
20c_new_front_013_blur3x3.jpg,20c,new,front
20c_new_front_013_blur5x5.jpg,20c,new,front
20c_new_front_013_noise.jpg,20c,new,front
20c_new_front_014_orig.jpg,20c,new,front
20c_new_front_014_rot90.jpg,20c,new,front
20c_new_front_014_rot180.jpg,20c,new,front
20c_new_front_014_rot270.jpg,20c,new,front
20c_new_front_014_contrast_1.2.jpg,20c,new,front
20c_new_front_014_contrast_1.5.jpg,20c,new,front
20c_new_front_014_bright_30.jpg,20c,new,front
20c_new_front_014_bright_60.jpg,20c,new,front
20c_new_front_014_blur3x3.jpg,20c,new,front
20c_new_front_014_blur5x5.jpg,20c,new,front
20c_new_front_014_noise.jpg,20c,new,front
20c_new_front_015_orig.jpg,20c,new,front
20c_new_front_015_rot90.jpg,20c,new,front
20c_new_front_015_rot180.jpg,20c,new,front
20c_new_front_015_rot270.jpg,20c,new,front
20c_new_front_015_contrast_1.2.jpg,20c,new,front
20c_new_front_015_contrast_1.5.jpg,20c,new,front
20c_new_front_015_bright_30.jpg,20c,new,front
20c_new_front_015_bright_60.jpg,20c,new,front
20c_new_front_015_blur3x3.jpg,20c,new,front
20c_new_front_015_blur5x5.jpg,20c,new,front
20c_new_front_015_noise.jpg,20c,new,front
20c_new_front_016_orig.jpg,20c,new,front
20c_new_front_016_rot90.jpg,20c,new,front
20c_new_front_016_rot180.jpg,20c,new,front
20c_new_front_016_rot270.jpg,20c,new,front
20c_new_front_016_contrast_1.2.jpg,20c,new,front
20c_new_front_016_contrast_1.5.jpg,20c,new,front
20c_new_front_016_bright_30.jpg,20c,new,front
20c_new_front_016_bright_60.jpg,20c,new,front
20c_new_front_016_blur3x3.jpg,20c,new,front
20c_new_front_016_blur5x5.jpg,20c,new,front
20c_new_front_016_noise.jpg,20c,new,front
20c_old_back_001_orig.jpg,20c,old,back
20c_old_back_001_rot90.jpg,20c,old,back
20c_old_back_001_rot180.jpg,20c,old,back
20c_old_back_001_rot270.jpg,20c,old,back
20c_old_back_001_contrast_1.2.jpg,20c,old,back
20c_old_back_001_contrast_1.5.jpg,20c,old,back
20c_old_back_001_bright_30.jpg,20c,old,back
20c_old_back_001_bright_60.jpg,20c,old,back
20c_old_back_001_blur3x3.jpg,20c,old,back
20c_old_back_001_blur5x5.jpg,20c,old,back
20c_old_back_001_noise.jpg,20c,old,back
20c_old_back_002_orig.jpg,20c,old,back
20c_old_back_002_rot90.jpg,20c,old,back
20c_old_back_002_rot180.jpg,20c,old,back
20c_old_back_002_rot270.jpg,20c,old,back
20c_old_back_002_contrast_1.2.jpg,20c,old,back
20c_old_back_002_contrast_1.5.jpg,20c,old,back
20c_old_back_002_bright_30.jpg,20c,old,back
20c_old_back_002_bright_60.jpg,20c,old,back
20c_old_back_002_blur3x3.jpg,20c,old,back
20c_old_back_002_blur5x5.jpg,20c,old,back
20c_old_back_002_noise.jpg,20c,old,back
20c_old_back_003_orig.jpg,20c,old,back
20c_old_back_003_rot90.jpg,20c,old,back
20c_old_back_003_rot180.jpg,20c,old,back
20c_old_back_003_rot270.jpg,20c,old,back
20c_old_back_003_contrast_1.2.jpg,20c,old,back
20c_old_back_003_contrast_1.5.jpg,20c,old,back
20c_old_back_003_bright_30.jpg,20c,old,back
20c_old_back_003_bright_60.jpg,20c,old,back
20c_old_back_003_blur3x3.jpg,20c,old,back
20c_old_back_003_blur5x5.jpg,20c,old,back
20c_old_back_003_noise.jpg,20c,old,back
20c_old_back_004_orig.jpg,20c,old,back
20c_old_back_004_rot90.jpg,20c,old,back
20c_old_back_004_rot180.jpg,20c,old,back
20c_old_back_004_rot270.jpg,20c,old,back
20c_old_back_004_contrast_1.2.jpg,20c,old,back
20c_old_back_004_contrast_1.5.jpg,20c,old,back
20c_old_back_004_bright_30.jpg,20c,old,back
20c_old_back_004_bright_60.jpg,20c,old,back
20c_old_back_004_blur3x3.jpg,20c,old,back
20c_old_back_004_blur5x5.jpg,20c,old,back
20c_old_back_004_noise.jpg,20c,old,back
20c_old_back_005_orig.jpg,20c,old,back
20c_old_back_005_rot90.jpg,20c,old,back
20c_old_back_005_rot180.jpg,20c,old,back
20c_old_back_005_rot270.jpg,20c,old,back
20c_old_back_005_contrast_1.2.jpg,20c,old,back
20c_old_back_005_contrast_1.5.jpg,20c,old,back
20c_old_back_005_bright_30.jpg,20c,old,back
20c_old_back_005_bright_60.jpg,20c,old,back
20c_old_back_005_blur3x3.jpg,20c,old,back
20c_old_back_005_blur5x5.jpg,20c,old,back
20c_old_back_005_noise.jpg,20c,old,back
20c_old_back_006_orig.jpg,20c,old,back
20c_old_back_006_rot90.jpg,20c,old,back
20c_old_back_006_rot180.jpg,20c,old,back
20c_old_back_006_rot270.jpg,20c,old,back
20c_old_back_006_contrast_1.2.jpg,20c,old,back
20c_old_back_006_contrast_1.5.jpg,20c,old,back
20c_old_back_006_bright_30.jpg,20c,old,back
20c_old_back_006_bright_60.jpg,20c,old,back
20c_old_back_006_blur3x3.jpg,20c,old,back
20c_old_back_006_blur5x5.jpg,20c,old,back
20c_old_back_006_noise.jpg,20c,old,back
20c_old_front_001_orig.jpg,20c,old,front
20c_old_front_001_rot90.jpg,20c,old,front
20c_old_front_001_rot180.jpg,20c,old,front
20c_old_front_001_rot270.jpg,20c,old,front
20c_old_front_001_contrast_1.2.jpg,20c,old,front
20c_old_front_001_contrast_1.5.jpg,20c,old,front
20c_old_front_001_bright_30.jpg,20c,old,front
20c_old_front_001_bright_60.jpg,20c,old,front
20c_old_front_001_blur3x3.jpg,20c,old,front
20c_old_front_001_blur5x5.jpg,20c,old,front
20c_old_front_001_noise.jpg,20c,old,front
20c_old_front_002_orig.jpg,20c,old,front
20c_old_front_002_rot90.jpg,20c,old,front
20c_old_front_002_rot180.jpg,20c,old,front
20c_old_front_002_rot270.jpg,20c,old,front
20c_old_front_002_contrast_1.2.jpg,20c,old,front
20c_old_front_002_contrast_1.5.jpg,20c,old,front
20c_old_front_002_bright_30.jpg,20c,old,front
20c_old_front_002_bright_60.jpg,20c,old,front
20c_old_front_002_blur3x3.jpg,20c,old,front
20c_old_front_002_blur5x5.jpg,20c,old,front
20c_old_front_002_noise.jpg,20c,old,front
20c_old_front_003_orig.jpg,20c,old,front
20c_old_front_003_rot90.jpg,20c,old,front
20c_old_front_003_rot180.jpg,20c,old,front
20c_old_front_003_rot270.jpg,20c,old,front
20c_old_front_003_contrast_1.2.jpg,20c,old,front
20c_old_front_003_contrast_1.5.jpg,20c,old,front
20c_old_front_003_bright_30.jpg,20c,old,front
20c_old_front_003_bright_60.jpg,20c,old,front
20c_old_front_003_blur3x3.jpg,20c,old,front
20c_old_front_003_blur5x5.jpg,20c,old,front
20c_old_front_003_noise.jpg,20c,old,front
20c_old_front_004_orig.jpg,20c,old,front
20c_old_front_004_rot90.jpg,20c,old,front
20c_old_front_004_rot180.jpg,20c,old,front
20c_old_front_004_rot270.jpg,20c,old,front
20c_old_front_004_contrast_1.2.jpg,20c,old,front
20c_old_front_004_contrast_1.5.jpg,20c,old,front
20c_old_front_004_bright_30.jpg,20c,old,front
20c_old_front_004_bright_60.jpg,20c,old,front
20c_old_front_004_blur3x3.jpg,20c,old,front
20c_old_front_004_blur5x5.jpg,20c,old,front
20c_old_front_004_noise.jpg,20c,old,front
20c_old_front_005_orig.jpg,20c,old,front
20c_old_front_005_rot90.jpg,20c,old,front
20c_old_front_005_rot180.jpg,20c,old,front
20c_old_front_005_rot270.jpg,20c,old,front
20c_old_front_005_contrast_1.2.jpg,20c,old,front
20c_old_front_005_contrast_1.5.jpg,20c,old,front
20c_old_front_005_bright_30.jpg,20c,old,front
20c_old_front_005_bright_60.jpg,20c,old,front
20c_old_front_005_blur3x3.jpg,20c,old,front
20c_old_front_005_blur5x5.jpg,20c,old,front
20c_old_front_005_noise.jpg,20c,old,front
20c_old_front_006_orig.jpg,20c,old,front
20c_old_front_006_rot90.jpg,20c,old,front
20c_old_front_006_rot180.jpg,20c,old,front
20c_old_front_006_rot270.jpg,20c,old,front
20c_old_front_006_contrast_1.2.jpg,20c,old,front
20c_old_front_006_contrast_1.5.jpg,20c,old,front
20c_old_front_006_bright_30.jpg,20c,old,front
20c_old_front_006_bright_60.jpg,20c,old,front
20c_old_front_006_blur3x3.jpg,20c,old,front
20c_old_front_006_blur5x5.jpg,20c,old,front
20c_old_front_006_noise.jpg,20c,old,front
50c_new_back_001_orig.jpg,50c,new,back
50c_new_back_001_rot90.jpg,50c,new,back
50c_new_back_001_rot180.jpg,50c,new,back
50c_new_back_001_rot270.jpg,50c,new,back
50c_new_back_001_contrast_1.2.jpg,50c,new,back
50c_new_back_001_contrast_1.5.jpg,50c,new,back
50c_new_back_001_bright_30.jpg,50c,new,back
50c_new_back_001_bright_60.jpg,50c,new,back
50c_new_back_001_blur3x3.jpg,50c,new,back
50c_new_back_001_blur5x5.jpg,50c,new,back
50c_new_back_001_noise.jpg,50c,new,back
50c_new_back_002_orig.jpg,50c,new,back
50c_new_back_002_rot90.jpg,50c,new,back
50c_new_back_002_rot180.jpg,50c,new,back
50c_new_back_002_rot270.jpg,50c,new,back
50c_new_back_002_contrast_1.2.jpg,50c,new,back
50c_new_back_002_contrast_1.5.jpg,50c,new,back
50c_new_back_002_bright_30.jpg,50c,new,back
50c_new_back_002_bright_60.jpg,50c,new,back
50c_new_back_002_blur3x3.jpg,50c,new,back
50c_new_back_002_blur5x5.jpg,50c,new,back
50c_new_back_002_noise.jpg,50c,new,back
50c_new_back_003_orig.jpg,50c,new,back
50c_new_back_003_rot90.jpg,50c,new,back
50c_new_back_003_rot180.jpg,50c,new,back
50c_new_back_003_rot270.jpg,50c,new,back
50c_new_back_003_contrast_1.2.jpg,50c,new,back
50c_new_back_003_contrast_1.5.jpg,50c,new,back
50c_new_back_003_bright_30.jpg,50c,new,back
50c_new_back_003_bright_60.jpg,50c,new,back
50c_new_back_003_blur3x3.jpg,50c,new,back
50c_new_back_003_blur5x5.jpg,50c,new,back
50c_new_back_003_noise.jpg,50c,new,back
50c_new_back_004_orig.jpg,50c,new,back
50c_new_back_004_rot90.jpg,50c,new,back
50c_new_back_004_rot180.jpg,50c,new,back
50c_new_back_004_rot270.jpg,50c,new,back
50c_new_back_004_contrast_1.2.jpg,50c,new,back
50c_new_back_004_contrast_1.5.jpg,50c,new,back
50c_new_back_004_bright_30.jpg,50c,new,back
50c_new_back_004_bright_60.jpg,50c,new,back
50c_new_back_004_blur3x3.jpg,50c,new,back
50c_new_back_004_blur5x5.jpg,50c,new,back
50c_new_back_004_noise.jpg,50c,new,back
50c_new_back_005_orig.jpg,50c,new,back
50c_new_back_005_rot90.jpg,50c,new,back
50c_new_back_005_rot180.jpg,50c,new,back
50c_new_back_005_rot270.jpg,50c,new,back
50c_new_back_005_contrast_1.2.jpg,50c,new,back
50c_new_back_005_contrast_1.5.jpg,50c,new,back
50c_new_back_005_bright_30.jpg,50c,new,back
50c_new_back_005_bright_60.jpg,50c,new,back
50c_new_back_005_blur3x3.jpg,50c,new,back
50c_new_back_005_blur5x5.jpg,50c,new,back
50c_new_back_005_noise.jpg,50c,new,back
50c_new_back_006_orig.jpg,50c,new,back
50c_new_back_006_rot90.jpg,50c,new,back
50c_new_back_006_rot180.jpg,50c,new,back
50c_new_back_006_rot270.jpg,50c,new,back
50c_new_back_006_contrast_1.2.jpg,50c,new,back
50c_new_back_006_contrast_1.5.jpg,50c,new,back
50c_new_back_006_bright_30.jpg,50c,new,back
50c_new_back_006_bright_60.jpg,50c,new,back
50c_new_back_006_blur3x3.jpg,50c,new,back
50c_new_back_006_blur5x5.jpg,50c,new,back
50c_new_back_006_noise.jpg,50c,new,back
50c_new_back_007_orig.jpg,50c,new,back
50c_new_back_007_rot90.jpg,50c,new,back
50c_new_back_007_rot180.jpg,50c,new,back
50c_new_back_007_rot270.jpg,50c,new,back
50c_new_back_007_contrast_1.2.jpg,50c,new,back
50c_new_back_007_contrast_1.5.jpg,50c,new,back
50c_new_back_007_bright_30.jpg,50c,new,back
50c_new_back_007_bright_60.jpg,50c,new,back
50c_new_back_007_blur3x3.jpg,50c,new,back
50c_new_back_007_blur5x5.jpg,50c,new,back
50c_new_back_007_noise.jpg,50c,new,back
50c_new_back_008_orig.jpg,50c,new,back
50c_new_back_008_rot90.jpg,50c,new,back
50c_new_back_008_rot180.jpg,50c,new,back
